시도,시군구,읍면동,총인구수,노인인구수
경상남도,진주시,정촌면,8688,1644
경상남도,진주시,금곡면,1986,1059
경상남도,진주시,진성면,1698,900
경상남도,진주시,일반성면,2316,975
경상남도,진주시,이반성면,1430,851
경상남도,진주시,사봉면,1336,767
경상남도,진주시,지수면,1311,673
경상남도,진주시,대곡면,2814,1562
경상남도,진주시,금산면,19406,3845
경상남도,진주시,집현면,4264,1504
경상남도,진주시,미천면,1435,847
경상남도,진주시,명석면,3672,1695
경상남도,진주시,대평면,942,475
경상남도,진주시,수곡면,2031,1031
경상남도,진주시,천전동,26370,6988
경상남도,진주시,성북동,9301,2891
경상남도,진주시,중앙동,9896,4158
경상남도,진주시,상봉동,12486,4093
경상남도,진주시,상대동,17679,4894
경상남도,진주시,하대동,21855,5048
경상남도,진주시,상평동,10370,2650
경상남도,진주시,초장동,27518,2771
경상남도,진주시,평거동,24890,4496
경상남도,진주시,신안동,10758,3155
경상남도,진주시,이현동,9733,2651
경상남도,진주시,판문동,19886,3196
경상남도,진주시,가호동,36202,4167
경상남도,진주시,충무공동,33729,2196
경상남도,통영시,,116419,32145
경상남도,통영시,산양읍,4096,1813
경상남도,통영시,용남면,11321,2636
경상남도,통영시,도산면,2553,1351
경상남도,통영시,광도면,31734,4559
경상남도,통영시,욕지면,1880,799
경상남도,통영시,한산면,1823,1018
경상남도,통영시,사량면,1330,736
경상남도,통영시,도천동,7854,2722
경상남도,통영시,명정동,2399,1141
경상남도,통영시,중앙동,3158,1396
경상남도,통영시,정량동,7566,2641
경상남도,통영시,북신동,9505,3182
경상남도,통영시,미수동,9779,2654
경상남도,통영시,봉평동,8707,2883
경상남도,통영시,무전동,12714,2614
경상남도,사천시,,107954,29411
경상남도,사천시,사천읍,16679,3343
경상남도,사천시,정동면,13391,2193
경상남도,사천시,사남면,18222,2466
경상남도,사천시,용현면,8305,2251
경상남도,사천시,축동면,1436,734
경상남도,사천시,곤양면,2990,1536
경상남도,사천시,곤명면,2588,1357
경상남도,사천시,서포면,3175,1594
경상남도,사천시,동서동,5013,2501
경상남도,사천시,선구동,4503,1722
경상남도,사천시,동서금동,5914,1871
경상남도,사천시,벌용동,14345,3912
경상남도,사천시,향촌동,6517,1931
경상남도,사천시,남양동,4661,1875
경상남도,사천시,신수출장소,215,125
경상남도,사천남양출장소,,0,0
경상남도,김해시,,533275,87605
경상남도,김해시,진영읍,52823,8907
경상남도,김해시,주촌면,20486,2099
경상남도,김해시,진례면,5456,2162
경상남도,김해시,한림면,6385,2886
경상남도,김해시,생림면,3325,1591
경상남도,김해시,상동면,2874,1210
경상남도,김해시,대동면,4921,2536
경상남도,김해시,동상동,8389,2189
경상남도,김해시,회현동,7971,2366
경상남도,김해시,부원동,8789,2180
경상남도,김해시,내외동,67228,11146
경상남도,김해시,북부동,80734,11094
경상남도,김해시,칠산서부동,8570,2415
경상남도,김해시,활천동,35763,7434
경상남도,김해시,삼안동,35046,6786
경상남도,김해시,불암동,6465,1515
경상남도,김해시,장유1동,69049,7826
경상남도,김해시,장유2동,36660,4604
경상남도,김해시,장유3동,72341,6659
경상남도,장유출장소,,0,0
경상남도,밀양시,,99087,36364
경상남도,밀양시,삼랑진읍,4835,2362
경상남도,밀양시,삼랑진임천출장소,1333,623
경상남도,밀양시,하남읍,6497,2959
경상남도,밀양시,부북면,5230,2436
경상남도,밀양시,상동면,3057,1713
경상남도,밀양시,산외면,2719,1364
경상남도,밀양시,산내면,3628,1842
경상남도,밀양시,단장면,4154,2164
경상남도,밀양시,상남면,7469,3077
경상남도,밀양시,초동면,3196,1744
경상남도,밀양시,무안면,4465,2354
경상남도,밀양시,청도면,1659,1007
경상남도,밀양시,내일동,2402,1073
경상남도,밀양시,내이동,17128,3557
경상남도,밀양시,삼문동,18719,4045
경상남도,밀양시,가곡동,7291,2516
경상남도,밀양시,교동,5305,1528
경상남도,거제시,,230871,39328
경상남도,거제시,일운면,7807,2324
경상남도,거제시,동부면,2769,1299
경상남도,거제시,남부면,1379,692
경상남도,거제시,거제면,6748,2503
경상남도,거제시,둔덕면,2564,1258
경상남도,거제시,사등면,10626,2395
경상남도,거제시,사등면가조출장소,1016,474
경상남도,거제시,연초면,9641,2225
경상남도,거제시,하청면,2911,1206
경상남도,거제시,하청면칠천출장소,1019,546
경상남도,거제시,장목면,2668,1309
경상남도,거제시,장목면외포출장소,1212,560
경상남도,거제시,장승포동,5038,1221
경상남도,거제시,능포동,8164,2193
경상남도,거제시,아주동,24545,1701
경상남도,거제시,옥포1동,7181,1344
경상남도,거제시,옥포2동,23432,4188
경상남도,거제시,장평동,19175,2246
경상남도,거제시,고현동,35951,5181
경상남도,거제시,상문동,34713,2496
경상남도,거제시,수양동,22312,1967
경상남도,양산시,,361349,69520
경상남도,양산시,물금읍,117271,15667
경상남도,양산시,동면,57579,8300
경상남도,양산시,원동면,3102,1690
경상남도,양산시,상북면,13625,4312
경상남도,양산시,하북면,7260,2933
경상남도,양산시,중앙동,10640,3226
경상남도,양산시,양주동,29558,5940
경상남도,양산시,삼성동,19474,4068
경상남도,양산시,강서동,8124,1791
경상남도,양산시,서창동,25833,5287
경상남도,양산시,소주동,19481,4862
경상남도,양산시,평산동,28168,7402
경상남도,양산시,덕계동,21234,4042
경상남도,양산시웅상출장소,,0,0
경상남도,의령군,,24591,10981
경상남도,의령군,의령읍,8863,2439
경상남도,의령군,가례면,1544,812
경상남도,의령군,칠곡면,1124,609
경상남도,의령군,대의면,1017,527
경상남도,의령군,화정면,1424,729
경상남도,의령군,용덕면,1375,720
경상남도,의령군,정곡면,1286,728
경상남도,의령군,지정면,1715,959
경상남도,의령군,낙서면,665,407
경상남도,의령군,부림면,2528,1207
경상남도,의령군,봉수면,937,538
경상남도,의령군,궁류면,1022,665
경상남도,의령군,유곡면,1091,641
경상남도,함안군,,57548,19392
경상남도,함안군,가야읍,16605,4542
경상남도,함안군,칠원읍,17577,3837
경상남도,함안군,함안면,2270,1147
경상남도,함안군,군북면,5578,2491
경상남도,함안군,법수면,2576,1322
경상남도,함안군,대산면,2997,1684
경상남도,함안군,칠서면,4802,1702
경상남도,함안군,칠북면,1756,992
경상남도,함안군,산인면,2504,1174
경상남도,함안군,여항면,883,501
경상남도,창녕군,,54924,22133
경상남도,창녕군,창녕읍,15086,4501
경상남도,창녕군,남지읍,11261,3752
경상남도,창녕군,고암면,1736,922
경상남도,창녕군,성산면,1473,785
경상남도,창녕군,대합면,3453,1666
경상남도,창녕군,이방면,2339,1111
경상남도,창녕군,유어면,1566,898
경상남도,창녕군,대지면,2264,947
경상남도,창녕군,계성면,2048,1031
경상남도,창녕군,영산면,4786,2024
경상남도,창녕군,장마면,1714,930
경상남도,창녕군,도천면,2440,1131
경상남도,창녕군,길곡면,1417,760
경상남도,창녕군,부곡면,3341,1675
경상남도,고성군,,47018,18575
경상남도,고성군,고성읍,22501,6327
경상남도,고성군,삼산면,1662,874
경상남도,고성군,하일면,1703,931
경상남도,고성군,하이면,2467,1075
경상남도,고성군,상리면,1447,810
경상남도,고성군,대가면,1542,880
경상남도,고성군,영현면,831,515
경상남도,고성군,영오면,1279,669
경상남도,고성군,개천면,1008,567
경상남도,고성군,구만면,943,531
경상남도,고성군,회화면,3187,1395
경상남도,고성군,마암면,1599,861
경상남도,고성군,동해면,2893,1462
경상남도,고성군,거류면,3956,1678
경상남도,남해군,,40874,17816
경상남도,남해군,남해읍,12557,3507
경상남도,남해군,이동면,3550,1813
경상남도,남해군,상주면,1567,734
경상남도,남해군,삼동면,3746,1863
경상남도,남해군,미조면,2090,883
경상남도,남해군,남면,3372,1671
경상남도,남해군,서면,2589,1328
경상남도,남해군,고현면,3229,1693
경상남도,남해군,설천면,2684,1516
경상남도,남해군,창선면,5490,2808
경상남도,하동군,,39942,17445
경상남도,하동군,하동읍,9112,3021
경상남도,하동군,화개면,2733,1161
경상남도,하동군,악양면,3250,1577
경상남도,하동군,적량면,1756,887
경상남도,하동군,횡천면,1743,930
경상남도,하동군,고전면,1933,995
경상남도,하동군,금남면,3077,1522
경상남도,하동군,진교면,5450,2173
경상남도,하동군,양보면,1554,890
경상남도,하동군,북천면,1453,794
경상남도,하동군,청암면,1296,647
경상남도,하동군,옥종면,3990,1809
경상남도,하동군,금성면,2595,1039
경상남도,산청군,,32739,14737
경상남도,산청군,산청읍,6450,2279
경상남도,산청군,차황면,1292,737
경상남도,산청군,오부면,958,539
경상남도,산청군,생초면,1807,1020
경상남도,산청군,금서면,2821,1302
경상남도,산청군,삼장면,1730,884
경상남도,산청군,시천면,3837,1712
경상남도,산청군,단성면,5449,2620
경상남도,산청군,신안면,5413,1976
경상남도,산청군,생비량면,1102,629
경상남도,산청군,신등면,1880,1039
경상남도,함양군,,35414,14658
경상남도,함양군,함양읍,16813,4910
경상남도,함양군,마천면,1951,969
경상남도,함양군,휴천면,1408,750
경상남도,함양군,유림면,1522,857
경상남도,함양군,수동면,2136,1068
경상남도,함양군,지곡면,1912,1009
경상남도,함양군,안의면,3960,2079
경상남도,함양군,서하면,1292,730
경상남도,함양군,서상면,1647,884
경상남도,함양군,백전면,1553,792
경상남도,함양군,병곡면,1220,610
경상남도,거창군,,58898,19853
경상남도,거창군,거창읍,39645,9330
경상남도,거창군,주상면,1419,816
경상남도,거창군,웅양면,1730,929
경상남도,거창군,고제면,1283,702
경상남도,거창군,북상면,1498,798
경상남도,거창군,위천면,1815,932
경상남도,거창군,마리면,1856,1000
경상남도,거창군,남상면,2178,1150
경상남도,거창군,남하면,1357,789
경상남도,거창군,신원면,1442,872
경상남도,거창군,가조면,3403,1796
경상남도,거창군,가북면,1272,739
경상남도,합천군,,39135,18609
경상남도,합천군,합천읍,10386,2945
경상남도,합천군,봉산면,1313,757
경상남도,합천군,묘산면,1376,822
경상남도,합천군,가야면,3730,1855
경상남도,합천군,야로면,2177,1141
경상남도,합천군,율곡면,2016,1120
경상남도,합천군,초계면,2093,1059
경상남도,합천군,쌍책면,1128,704
경상남도,합천군,덕곡면,759,451
경상남도,합천군,청덕면,1432,832
경상남도,합천군,적중면,1227,712
경상남도,합천군,대양면,1626,704
경상남도,합천군,쌍백면,1549,942
경상남도,합천군,삼가면,2863,1527
경상남도,합천군,가회면,1652,912
경상남도,합천군,대병면,1796,988
경상남도,합천군,용주면,2012,1138
제주특별자치도,,,663995,134155
제주특별자치도,제주시,,484763,90308
제주특별자치도,제주시,한림읍,20083,5441
제주특별자치도,제주시,애월읍,38207,8030
제주특별자치도,제주시,구좌읍,14890,4526
제주특별자치도,제주시,조천읍,25856,5902
제주특별자치도,제주시,한경면,9417,2961
제주특별자치도,제주시,추자면,1539,633
제주특별자치도,제주시,우도면,1490,469
제주특별자치도,제주시,일도1동,2063,725
제주특별자치도,제주시,일도2동,30796,6755
제주특별자치도,제주시,이도1동,7566,1723
제주특별자치도,제주시,이도2동,46025,7517
제주특별자치도,제주시,삼도1동,12523,2993
제주특별자치도,제주시,삼도2동,7593,1890
제주특별자치도,제주시,용담1동,6272,1733
제주특별자치도,제주시,용담2동,13504,3448
제주특별자치도,제주시,건입동,8367,2388
제주특별자치도,제주시,화북동,22943,4142
제주특별자치도,제주시,삼양동,26685,3579
제주특별자치도,제주시,봉개동,5131,1086
제주특별자치도,제주시,아라동,40762,4765
제주특별자치도,제주시,오라동,16078,2107
제주특별자치도,제주시,연동,42839,6318
제주특별자치도,제주시,노형동,54294,6942
제주특별자치도,제주시,외도동,22387,2723
제주특별자치도,제주시,이호동,4239,912
제주특별자치도,제주시,도두동,3214,600
제주특별자치도,서귀포시,,179232,43847
제주특별자치도,서귀포시,대정읍,21601,5118
제주특별자치도,서귀포시,남원읍,17778,5476
제주특별자치도,서귀포시,성산읍,14596,4651
제주특별자치도,서귀포시,안덕면,12240,3063
제주특별자치도,서귀포시,표선면,12749,3361
제주특별자치도,서귀포시,송산동,3742,1149
제주특별자치도,서귀포시,정방동,2023,620
