시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수,경제력_지수,노인인구_점수,공급부족_점수,경제력_점수,Total_Score
서울특별시,성동구,사근동,11880,1653,53513.0,124.0,431.5564516129032,713362.814516129,3414.825137241545,1.158686307346055,1.9601997687308106,2.6982790335374354,6.128484149075475
경기도,군포시,금정동,18632,3802,50245.0,102.0,492.5980392156863,1872857.7450980395,2293.0483818603207,1.3649881067935274,2.096015414818585,2.140391040036106,6.123736061235082
경기도,안성시,공도읍,69113,9993,43838.0,46.0,953.0,9523329.0,0.0,1.959317767277149,3.120395550061805,1.0,6.113846442168646
강원특별자치도,횡성군,갑천면,2452,1291,17940.0,9.0,1993.3333333333333,2573393.333333333,0.0,1.123934678030101,5.435105067985167,1.0,6.108703064645678
강원특별자치도,횡성군,청일면,2373,1285,17940.0,9.0,1993.3333333333333,2561433.333333333,0.0,1.1233586841740355,5.435105067985167,1.0,6.105572477519449
경기도,남양주시,금곡동,16902,5410,138815.0,223.0,622.4887892376681,3367664.3497757846,1375.095199133964,1.5193544602190912,2.3850183196882604,1.6838696717846053,6.101818696561776
강원특별자치도,양양군,현북면,2586,1170,10076.0,5.0,2015.2,2357784.0,0.0,1.1123188019327794,5.483757725587145,1.0,6.099686823414716
강원특별자치도,양양군,서면,2607,1167,10076.0,5.0,2015.2,2351738.4,0.0,1.1120308050047467,5.483757725587145,1.0,6.098107518035672
부산광역시,기장군,기장읍,50970,14256,36745.0,52.0,706.6346153846154,10073783.076923076,0.0,2.3685614020117116,2.5722401825615666,1.0,6.092508813118886
서울특별시,종로구,사직동,8908,1981,30841.0,143.0,215.67132867132867,427244.9020979021,4942.82997122347,1.1901739714776376,1.4798620415431292,3.4581945397210245,6.090894814886988
서울특별시,성북구,성북동,15458,3329,87657.0,151.0,580.5099337748344,1932517.569536424,2031.5845824411133,1.319580591140361,2.2916166635286794,2.0103584700693276,6.079269475532716
경상남도,밀양시,삼문동,18719,4045,36364.0,24.0,1515.1666666666667,6128849.166666667,0.0,1.3883158579641817,4.371199011124846,1.0,6.068604905461973
전북특별자치도,완주군,삼례읍,22305,4791,26951.0,19.0,1418.4736842105262,6795907.421052631,0.0,1.4599310940683299,4.156060113200182,1.0,6.067561388078088
전북특별자치도,완주군,봉동읍,24325,4772,26951.0,19.0,1418.4736842105262,6768956.421052631,0.0,1.4581071135241224,4.156060113200182,1.0,6.059980815291055
경상남도,합천군,가야면,3730,1855,18609.0,10.0,1860.9,3451969.5,0.0,1.1780781005002614,5.14044499381953,1.0,6.05584567404499
경기도,여주시,오학동,18253,3326,32515.0,33.0,985.3030303030304,3277117.878787879,858.4223557941451,1.3192925942123284,3.192268794246545,1.4269151801847855,6.009505476456605
경상북도,영천시,금호읍,9954,4146,34074.0,23.0,1481.4782608695652,6142208.869565218,0.0,1.398011754541285,4.2962433492771535,1.0,6.00619870265928
인천광역시,강화군,송해면,3190,1537,28512.0,15.0,1900.8,2921529.6,0.0,1.1475504261287879,5.229221260815822,1.0,6.000795086170914
전라남도,고흥군,도양읍소록출장소,507,323,28162.0,13.0,2166.3076923076924,699717.3846153846,0.0,1.031007669251528,5.81996767138918,1.0,6.000431303998201
전북특별자치도,진안군,백운면,1950,871,10183.0,5.0,2036.6,1773878.6,0.0,1.0836151081055134,5.531372064276885,1.0,5.993878337403214
강원특별자치도,횡성군,서원면,2028,1055,17940.0,9.0,1993.3333333333333,2102966.6666666665,0.0,1.1012789196915234,5.435105067985167,1.0,5.985566637680628
충청남도,태안군,안면읍,7663,3485,23493.0,15.0,1566.2,5458207.0,0.0,1.3345564313980651,4.484746600741657,1.0,5.985147419210389
강원특별자치도,양양군,손양면,2146,950,10076.0,5.0,2015.2,1914440.0,0.0,1.0911990272103764,5.483757725587145,1.0,5.9838710956180785
경기도,성남시 분당구,삼평동,23550,3218,,,0.0,0.0,7181.041530082001,1.3089247048031487,1.0,4.571313838737627,5.983505616932197
인천광역시,강화군,내가면,2897,1497,28512.0,15.0,1900.8,2845497.6,0.0,1.1437104670883511,5.229221260815822,1.0,5.980715090716
경기도,광명시,하안4동,11272,1785,55172.0,131.0,421.1603053435114,751771.145038168,3287.4335317088776,1.1713581721794968,1.9370686645467496,2.6349239614532576,5.978645657558665
전북특별자치도,진안군,마령면,1688,834,10183.0,5.0,2036.6,1698524.4,0.0,1.0800631459931094,5.531372064276885,1.0,5.974231113401292
강원특별자치도,삼척시,도계읍,8346,3037,19539.0,12.0,1628.25,4944995.25,0.0,1.291548890145172,4.622805933250927,1.0,5.97057987244675
전북특별자치도,무주군,안성면,3915,1910,9087.0,5.0,1817.4,3471234.0,0.0,1.183358044180862,5.043658838071694,1.0,5.968454258136038
전북특별자치도,진안군,성수면,1692,812,10183.0,5.0,2036.6,1653719.2,0.0,1.0779511685208691,5.531372064276885,1.0,5.96254898021096
전라남도,보성군,조성면,3309,1746,16605.0,9.0,1845.0,3221370.0,0.0,1.1676142121150708,5.1050679851668725,1.0,5.9607499332944895
경기도,김포시,구래동,45512,4768,82302.0,157.0,524.2165605095541,2499464.560509554,1780.8731838767328,1.4577231176200787,2.166365647610874,1.8856733413910627,5.954883409665649
인천광역시,강화군,교동면,2620,1431,28512.0,15.0,1900.8,2720044.8,0.0,1.1373745346716302,5.229221260815822,1.0,5.947583098215391
전북특별자치도,진안군,주천면,1411,765,10183.0,5.0,2036.6,1557999.0,0.0,1.0734392166483557,5.531372064276885,1.0,5.937591695667978
강원특별자치도,영월군,무릉도원면,2115,1057,13794.0,7.0,1970.571428571429,2082894.0,0.0,1.101470917643545,5.384460533286244,1.0,5.930826684614252
경기도,성남시 분당구,금곡동,26747,5801,,,0.0,0.0,5643.434671332792,1.5568900598393616,1.0,3.8066230024312904,5.926493514041142
강원특별자치도,영월군,남면,2088,1044,13794.0,7.0,1970.571428571429,2057276.571428572,0.0,1.100222930955403,5.384460533286244,1.0,5.924106949545884
강원특별자치도,횡성군,강림면,1746,932,17940.0,9.0,1993.3333333333333,1857786.6666666665,0.0,1.08947104564218,5.435105067985167,1.0,5.921389601592911
전북특별자치도,김제시,신풍동,12365,3388,29615.0,19.0,1558.6842105263158,5280822.105263158,0.0,1.3252445307250056,4.468024201418255,1.0,5.921224636076503
경기도,양평군,양서면,13836,4867,42091.0,31.0,1357.774193548387,6608287.0,0.0,1.4672270162451602,4.021005622233741,1.0,5.899728081415025
경기도,시흥시,능곡동,26050,3540,71659.0,163.0,439.6257668711656,1556275.2147239265,2464.2451067059783,1.339836375078666,1.9781537458196516,2.2255315074775854,5.898553924392237
충청남도,홍성군,홍성읍,34073,8851,28505.0,29.0,982.9310344827586,8699922.586206896,0.0,1.8496869366726756,3.1869911768466817,1.0,5.894935947104384
경상남도,합천군,삼가면,2863,1527,18609.0,10.0,1860.9,2841594.3000000003,0.0,1.1465904363686787,5.14044499381953,1.0,5.893985068592725
전북특별자치도,장수군,장수읍,7196,2315,8581.0,5.0,1716.2,3973003.0,0.0,1.2222376294652857,4.81849196538937,1.0,5.889342197375029
경상북도,성주군,선남면,5754,2497,16840.0,10.0,1684.0,4204948.0,0.0,1.2397094430992737,4.746847960444994,1.0,5.8847122415201865
전북특별자치도,진안군,동향면,1322,654,10183.0,5.0,2036.6,1331936.4,0.0,1.0627833303111434,5.531372064276885,1.0,5.878650023662212
강원특별자치도,영월군,북면,1949,945,13794.0,7.0,1970.571428571429,1862190.0,0.0,1.0907190323303217,5.384460533286244,1.0,5.87293358248678
경상북도,예천군,호명읍,20971,2404,18639.0,11.0,1694.4545454545455,4073468.727272728,0.0,1.2307815383302578,4.77010900101135,1.0,5.8709620942677585
경기도,김포시,사우동,20685,4389,82302.0,157.0,524.2165605095541,2300786.4840764333,1820.3582410538306,1.4213395057119391,2.166365647610874,1.905310260426999,5.8667190906761935
경상북도,청도군,화양읍,6855,2354,18713.0,11.0,1701.1818181818182,4004582.0,0.0,1.2259815895297117,4.7850769749410045,1.0,5.866416275760197
전라남도,고흥군,도양읍시산출장소,184,82,28162.0,13.0,2166.3076923076924,177637.23076923078,0.0,1.0078719160328957,5.81996767138918,1.0,5.865781968212523
경상남도,밀양시,내이동,17128,3557,36364.0,24.0,1515.1666666666667,5389447.833333334,0.0,1.3414683576708515,4.371199011124846,1.0,5.8638251585060965
전라남도,진도군,임회면,3096,1521,11092.0,6.0,1848.6666666666667,2811822.0,0.0,1.1460144425126133,5.113226205191594,1.0,5.859831078983531
경기도,의정부시,장암동,18279,4648,93707.0,171.0,547.9941520467836,2547076.8187134503,1658.7556598661765,1.446203240498768,2.2192700539977883,1.824941203633005,5.857177159277316
전라남도,진도군,의신면,3206,1513,11092.0,6.0,1848.6666666666667,2797032.666666667,0.0,1.145246450704526,5.113226205191594,1.0,5.855904163145046
전라남도,곡성군,옥과면,4043,1327,11303.0,6.0,1883.8333333333333,2499846.833333333,0.0,1.1273906411664942,5.191470951792336,1.0,5.852815764938392
경상남도,남해군,삼동면,3746,1863,17816.0,10.0,1781.6,3319120.8,0.0,1.1788460923083486,4.964004944375772,1.0,5.8517978308767
전라남도,장흥군,관산읍,4345,2151,13828.0,8.0,1728.5,3718003.5,0.0,1.2064937973994945,4.845859085290482,1.0,5.846498929474954
전라남도,진도군,지산면,2805,1491,11092.0,6.0,1848.6666666666667,2756362.0,0.0,1.1431344732322855,5.113226205191594,1.0,5.845105144589211
경상남도,하동군,하동읍,9112,3021,17445.0,11.0,1585.909090909091,4791031.363636364,0.0,1.2900129065289971,4.528598718957186,1.0,5.841950795945452
경상남도,남해군,이동면,3550,1813,17816.0,10.0,1781.6,3230040.8,0.0,1.1740461435078027,4.964004944375772,1.0,5.82797086129804
경기도,김포시,마산동,35463,4958,82302.0,157.0,524.2165605095541,2599065.7070063693,1648.5566731137646,1.475962923062154,2.166365647610874,1.8198689891948336,5.818986276254708
경상북도,경주시,외동읍,21471,6302,70742.0,60.0,1179.0333333333333,7430268.066666666,0.0,1.604985546820834,3.6233127317676144,1.0,5.815364566098935
전라남도,진도군,고군면,3235,1425,11092.0,6.0,1848.6666666666667,2634350.0,0.0,1.1367985408155645,5.113226205191594,1.0,5.812708088921711
서울특별시,금천구,시흥제3동,9968,2830,49877.0,109.0,457.58715596330273,1294971.6513761468,2538.392575214115,1.2716771021109108,2.01811728150055,2.2624069216192786,5.8062265000303634
충청남도,금산군,추부면,5779,2181,18785.0,11.0,1707.7272727272727,3724553.1818181816,0.0,1.209373766679822,4.799640409034723,1.0,5.804559200183005
강원특별자치도,영월군,김삿갓면,1755,807,13794.0,7.0,1970.571428571429,1590251.1428571432,0.0,1.0774711736408145,5.384460533286244,1.0,5.8016010102225755
전북특별자치도,진안군,안천면,1029,503,10183.0,5.0,2036.6,1024409.8,0.0,1.048287484933494,5.531372064276885,1.0,5.798468109492205
전라남도,보성군,회천면,2854,1402,16605.0,9.0,1845.0,2586690.0,0.0,1.1345905643673133,5.1050679851668725,1.0,5.792161966423985
전북특별자치도,김제시,요촌동,10884,3086,29615.0,19.0,1558.6842105263158,4810099.47368421,0.0,1.296252839969707,4.468024201418255,1.0,5.791689060141795
경기도,성남시 분당구,서현1동,30603,4546,,,0.0,0.0,6095.256127137148,1.436411344945654,1.0,4.031325256413973,5.790641333478979
경기도,양주시,양주2동,49093,9800,55230.0,62.0,890.8064516129032,8729903.22580645,0.0,1.940789964907041,2.982016826827226,1.0,5.787468332690218
강원특별자치도,삼척시,남양동,6404,2623,19539.0,12.0,1628.25,4270899.75,0.0,1.2518053140766499,4.622805933250927,1.0,5.786853033188577
전라남도,완도군,완도읍,16815,4681,17439.0,13.0,1341.4615384615386,6279381.461538462,0.0,1.4493712067071285,3.984710468764857,1.0,5.775324620492248
경상북도,청도군,이서면,4495,2150,18713.0,11.0,1701.1818181818182,3657540.909090909,0.0,1.2063977984234835,4.7850769749410045,1.0,5.7727063278557305
전북특별자치도,진안군,정천면,1060,453,10183.0,5.0,2036.6,922579.8,0.0,1.0434875361329479,5.531372064276885,1.0,5.771917806786905
경상남도,남해군,고현면,3229,1693,17816.0,10.0,1781.6,3016248.8,0.0,1.162526266386492,4.964004944375772,1.0,5.770786134309252
강원특별자치도,영월군,한반도면쌍용출장소,1464,739,13794.0,7.0,1970.571428571429,1456252.285714286,0.0,1.0709432432720718,5.384460533286244,1.0,5.76645162678804
전북특별자치도,진안군,용담면,849,437,10183.0,5.0,2036.6,889994.2,0.0,1.041951552516773,5.531372064276885,1.0,5.763421709921208
경상남도,남해군,남면,3372,1671,17816.0,10.0,1781.6,2977053.6,0.0,1.1604142889142515,4.964004944375772,1.0,5.76030226769464
전북특별자치도,무주군,설천면,3729,1474,9087.0,5.0,1817.4,2678847.6,0.0,1.1415024906401,5.043658838071694,1.0,5.75734912559779
인천광역시,강화군,삼산면,2011,1052,28512.0,15.0,1900.8,1999641.6,0.0,1.1009909227634904,5.229221260815822,1.0,5.7573251412800746
전라남도,담양군,담양읍,15119,4286,16602.0,12.0,1383.5,5929681.0,0.0,1.4114516111828141,4.078244746600742,1.0,5.756245118387465
부산광역시,영도구,청학제2동,15642,5193,35736.0,28.0,1276.2857142857142,6627751.714285714,0.0,1.4985226824247209,3.8396962740596856,1.0,5.753871960300126
전라남도,보성군,득량면,2476,1315,16605.0,9.0,1845.0,2426175.0,0.0,1.1262386534543631,5.1050679851668725,1.0,5.749524893407317
강원특별자치도,영월군,산솔면,1367,690,13794.0,7.0,1970.571428571429,1359694.285714286,0.0,1.0662392934475367,5.384460533286244,1.0,5.741123394607271
전북특별자치도,진안군,상전면,802,388,10183.0,5.0,2036.6,790200.7999999999,0.0,1.037247602692238,5.531372064276885,1.0,5.737402413270015
충청북도,단양군,단양읍,9999,2921,10947.0,7.0,1563.857142857143,4568026.714285715,0.0,1.2804130089279049,4.479533815998588,1.0,5.735653371937052
경기도,성남시 분당구,운중동,38475,4611,,,0.0,0.0,5978.551914734985,1.4426512783863639,1.0,3.9732852956304487,5.732065111135008
충청북도,보은군,마로면,2089,1165,13059.0,7.0,1865.571428571429,2173390.7142857146,0.0,1.1118388070527248,5.1508387780328455,1.0,5.726902442288954
전라남도,곡성군,석곡면,2177,1074,11303.0,6.0,1883.8333333333333,2023237.0,0.0,1.1031029002357309,5.191470951792336,1.0,5.726726663411676
인천광역시,강화군,양사면,1913,979,28512.0,15.0,1900.8,1860883.2,0.0,1.093982997514693,5.229221260815822,1.0,5.720679149574856
강원특별자치도,고성군,토성면,8630,2720,9534.0,6.0,1589.0,4322080.0,0.0,1.2611172147497094,4.5354758961681085,1.0,5.719766729739967
경상북도,청도군,매전면,3695,2034,18713.0,11.0,1701.1818181818182,3460203.8181818184,0.0,1.1952619172062164,4.7850769749410045,1.0,5.719420279047307
경상남도,창녕군,영산면,4786,2024,22133.0,13.0,1702.5384615384614,3445937.846153846,0.0,1.1943019274461073,4.78809546448607,1.0,5.718431642031678
전라남도,진도군,군내면,2726,1230,11092.0,6.0,1848.6666666666667,2273860.0,0.0,1.1180787404934347,5.113226205191594,1.0,5.716989515358643
경상남도,합천군,야로면,2177,1141,18609.0,10.0,1860.9,2123286.9,0.0,1.1095348316284626,5.14044499381953,1.0,5.703502770712926
경상남도,합천군,용주면,2012,1138,18609.0,10.0,1860.9,2117704.2,0.0,1.1092468347004298,5.14044499381953,1.0,5.7020223383459845
경상남도,합천군,율곡면,2016,1120,18609.0,10.0,1860.9,2084208.0,0.0,1.1075188531322333,5.14044499381953,1.0,5.693139744144336
충청남도,청양군,정산면,3469,1393,12649.0,7.0,1807.0,2517151.0,0.0,1.1337265735832152,5.020519159456119,1.0,5.691895984259069
강원특별자치도,삼척시,성내동,7112,2399,19539.0,12.0,1628.25,3906171.75,0.0,1.2303015434502031,4.622805933250927,1.0,5.687445274749372
경상남도,남해군,설천면,2684,1516,17816.0,10.0,1781.6,2700905.6,0.0,1.1455344476325586,4.964004944375772,1.0,5.68643866200079
충청북도,영동군,황간면,3879,1775,17298.0,10.0,1729.8,3070395.0,0.0,1.1703981824193874,4.848751545117429,1.0,5.674969995408635
서울특별시,중구,신당제5동,9930,2132,27266.0,185.0,147.38378378378377,314222.227027027,5119.5752151209035,1.204669816855287,1.3279243644138576,3.5460944262232483,5.67272413611815
충청남도,청양군,남양면,2567,1351,12649.0,7.0,1807.0,2441257.0,0.0,1.1296946165907564,5.020519159456119,1.0,5.671653466928327
전라남도,곡성군,죽곡면,1902,961,11303.0,6.0,1883.8333333333333,1810363.8333333333,0.0,1.0922550159464965,5.191470951792336,1.0,5.670410187235712
경기도,포천시,소흘읍,42775,9394,40021.0,45.0,889.3555555555556,8354606.088888889,0.0,1.9018143806466064,2.978788627935723,1.0,5.665103049514732
충청북도,보은군,삼승면,2164,1039,13059.0,7.0,1865.571428571429,1938328.7142857143,0.0,1.0997429360753486,5.1508387780328455,1.0,5.664598561004603
충청남도,태안군,소원면,5103,2738,23493.0,15.0,1566.2,4288255.600000001,0.0,1.262845196317906,4.484746600741657,1.0,5.663540701449659
경상남도,합천군,초계면,2093,1059,18609.0,10.0,1860.9,1970693.1,0.0,1.101662915595567,5.14044499381953,1.0,5.66303761934986
전북특별자치도,무주군,적상면,2515,1279,9087.0,5.0,1817.4,2324454.6,0.0,1.1227826903179698,5.043658838071694,1.0,5.6629328392561415
경상남도,밀양시,상남면,7469,3077,36364.0,24.0,1515.1666666666667,4662167.833333334,0.0,1.2953888491856087,4.371199011124846,1.0,5.662402456582285
